SUP_ID;STA_NM_ANFR;NAT_ID;COR_NB_DG_LAT;COR_NB_MN_LAT;COR_NB_SC_LAT;COR_CD_NS_LAT;COR_NB_DG_LON;COR_NB_MN_LON;COR_NB_SC_LON;COR_CD_EW_LON;SUP_NM_HAUT;TPO_ID;ADR_LB_LIEU;ADR_LB_ADD1;ADR_LB_ADD2;ADR_LB_ADD3;ADR_NM_CP;COM_CD_INSEE
1642795;0060031560;17;43;41;50;N;7;13;33;E;25;14;L'ARCHET;RTE DE ST ANTOINE;CENTRE HOSPITALIER L ARCHET;;06000;06088
1642795;0060031477;17;43;41;50;N;7;13;33;E;25;14;L'ARCHET;RTE DE ST ANTOINE;CENTRE HOSPITALIER L ARCHET;;06000;06088
1651908;0542750351;23;48;34;52;N;6;35;44;E;35;72;;rue des gros pres;;;54300;54350
1651908;0542700226;23;48;34;52;N;6;35;44;E;35;72;;rue des gros pres;;;54300;54350
1651908;0542290390;23;48;34;52;N;6;35;44;E;35;72;;rue des gros pres;;;54300;54350
1598137;0270467306;10;49;12;22;N;1;18;46;E;10;24;;Le Moulin;;;27940;27676
1691948;0672750101;38;48;48;29;N;7;47;17;E;24;29;;14 RUE DES VOITURIERS;;;67500;67180
1691948;0672700332;38;48;48;29;N;7;47;17;E;24;29;;14 RUE DES VOITURIERS;;;67500;67180
1466740;0242290267;23;45;5;36;N;0;33;55;E;43,3;6;;NEGREFOND SUD;NEGREFOND SUD;;24110;24251
1466740;0242750162;23;45;5;36;N;0;33;55;E;43,3;6;;NEGREFOND SUD;NEGREFOND SUD;;24110;24251
1466740;0242700245;23;45;5;36;N;0;33;55;E;43,3;6;;NEGREFOND SUD;NEGREFOND SUD;;24110;24251
1466740;0240990252;23;45;5;36;N;0;33;55;E;43,3;6;;NEGREFOND SUD;NEGREFOND SUD;;24110;24251
1645548;0832700644;38;43;7;13;N;5;55;57;E;35;34;;Avenue de la République;Hôtel de Ville;;83000;83137
1483729;0400770008;33;44;22;41;N;1;13;52;W;52;12;centre d'essais des landes;;;;40600;40046
1483805;0640600071;23;43;8;25;N;0;36;54;W;38;34;Boumayou;;;;64660;64064
1483805;0640600072;23;43;8;25;N;0;36;54;W;38;34;Boumayou;;;;64660;64064
1483805;0640600026;23;43;8;25;N;0;36;54;W;38;34;Boumayou;;;;64660;64064
1682229;0882290127;26;48;15;6;N;6;25;45;E;35;34;;av armand lederlin;Stade A. Lederlin;;88150;88465
1682229;0880990188;26;48;15;6;N;6;25;45;E;35;34;;av armand lederlin;Stade A. Lederlin;;88150;88465
1692017;0130990335;23;43;52;23;N;4;52;23;E;28,3;74;;CHEM DE LA CROIX DU VIGNERON LES BLAQUIÈRES;;;13160;13027
1692017;0132290676;23;43;52;23;N;4;52;23;E;28,3;74;;CHEM DE LA CROIX DU VIGNERON LES BLAQUIÈRES;;;13160;13027
1657059;0890030326;4;48;3;44;N;3;19;1;E;39;34;Beaudemont;r du Puits;RUE DU PUITS;;89500;89464
1671908;0592750630;38;50;14;38;N;3;55;40;E;17;29;;R DES JACINTHES;IMM BOURGOGNE;;59330;59291
1671908;0592700685;38;50;14;38;N;3;55;40;E;17;29;;R DES JACINTHES;IMM BOURGOGNE;;59330;59291
1668052;0250990122;38;47;15;24;N;6;2;24;E;20,5;9;;8 Rue de la Croix de Palente;;;25000;25056
1600627;0752703478;10;48;49;48;N;2;22;35;E;6,1;24;;38 Rue du Chevaleret;;;75013;75113
1600627;0750467794;10;48;49;48;N;2;22;35;E;6,1;24;;38 Rue du Chevaleret;;;75013;75113
1600623;0752703477;10;48;49;48;N;2;22;34;E;6,1;24;;38 Rue du Chevaleret;;;75013;75113
1600623;0750467794;10;48;49;48;N;2;22;34;E;6,1;24;;38 Rue du Chevaleret;;;75013;75113
1600630;0752703509;10;48;49;49;N;2;22;35;E;6,1;24;;38 Rue du Chevaleret;;;75013;75113
1600630;0750467794;10;48;49;49;N;2;22;35;E;6,1;24;;38 Rue du Chevaleret;;;75013;75113
1600625;0750467794;10;48;49;47;N;2;22;35;E;5,6;24;;38 Rue du Chevaleret;;;75013;75113
1668158;0420990203;38;45;23;55;N;4;15;39;E;19,9;9;;15 Rue Pierre Curie;;;42240;42316
1683023;0770990199;23;48;39;57;N;2;46;45;E;31;21;;r de jamard;;;77390;77352
1683023;0772290348;23;48;39;57;N;2;46;45;E;31;21;;r de jamard;;;77390;77352
1683023;0770220218;23;48;39;57;N;2;46;45;E;31;21;;r de jamard;;;77390;77352
1683096;0732290053;23;45;42;9;N;5;45;52;E;21,5;74;;r des fleurs;lot praz ferra;;73170;73330
1683096;0730990195;23;45;42;9;N;5;45;52;E;21,5;74;;r des fleurs;lot praz ferra;;73170;73330
1683096;0730220291;23;45;42;9;N;5;45;52;E;21,5;74;;r des fleurs;lot praz ferra;;73170;73330
1539135;0830461303;12;43;25;47;N;6;51;23;E;13;24;;Agay;;;83530;83118
1539161;9880110353;12;22;5;57;S;166;22;18;E;20;47;MONT MOU OPT;CENTRAL OPT MONT MOU;;;98890;98821
1634510;0510990106;31;49;0;38;N;4;2;35;E;39,1;8;;La vieille Garenne;;;51200;51413
1644701;0362700008;23;46;37;4;N;1;15;37;E;48;72;Les Brigaudons;CHEM RURAL DE ROMEFORT À ST-NAZAIRE;;;36300;36053
1644701;0360990123;23;46;37;4;N;1;15;37;E;48;72;Les Brigaudons;CHEM RURAL DE ROMEFORT À ST-NAZAIRE;;;36300;36053
1644701;0362750141;23;46;37;4;N;1;15;37;E;48;72;Les Brigaudons;CHEM RURAL DE ROMEFORT À ST-NAZAIRE;;;36300;36053
1647036;0060031564;17;43;36;5;N;7;7;3;E;18;14;;107 RTE DE NICE;;;06160;06004
1666928;0402700034;23;43;40;9;N;0;35;46;W;41;72;Lissandre;CHEM DE LISSANDRE;;;40700;40128
1666928;0402750251;23;43;40;9;N;0;35;46;W;41;72;Lissandre;CHEM DE LISSANDRE;;;40700;40128
1696964;0572700103;23;48;49;58;N;7;0;15;E;47;72;Brackenkopf;;;;57930;57592
1696964;0572750465;23;48;49;58;N;7;0;15;E;47;72;Brackenkopf;;;;57930;57592
1697006;0592750357;26;50;43;19;N;2;32;51;E;32;65;;rue DU FER À CHEVAL;PRES DE LA RD 531;;59190;59295
1697006;0592700701;26;50;43;19;N;2;32;51;E;32;65;;rue DU FER À CHEVAL;PRES DE LA RD 531;;59190;59295
1696597;0820990157;23;44;9;40;N;1;31;41;E;36;75;;538 impasse de Meaux;;;82300;82037
1671929;0692751037;17;45;44;8;N;4;52;43;E;34;9;;34 R PROFESSEUR MORAT;;;69008;69388
1424429;0800230018;4;49;54;13;N;1;43;34;E;34;17;LA REDERIE;Rte de Oisemont;CHATEAU D'EAU;;80140;80732
1682298;0722750234;26;47;57;23;N;0;9;3;E;36;68;Bois de Hardangère;Stade Claude Voisin;;;72700;72003
1572672;0602750466;23;49;10;47;N;2;22;10;E;47;72;LA QUARANTAINE;rte de précy;Sté Industrielle du béton;;60820;60086
1572672;0600990100;23;49;10;47;N;2;22;10;E;47;72;LA QUARANTAINE;rte de précy;Sté Industrielle du béton;;60820;60086
1572672;0602700070;23;49;10;47;N;2;22;10;E;47;72;LA QUARANTAINE;rte de précy;Sté Industrielle du béton;;60820;60086
1660127;0562750119;23;47;58;14;N;3;9;25;W;46,3;32;LANN DENET;KERVELIC;;;56310;56026
1660127;0562700248;23;47;58;14;N;3;9;25;W;46,3;32;LANN DENET;KERVELIC;;;56310;56026
1660127;0560990114;23;47;58;14;N;3;9;25;W;46,3;32;LANN DENET;KERVELIC;;;56310;56026
1682382;0600990235;38;49;34;24;N;2;59;9;E;24,4;28;;35 B Rue Alan Read;;;60400;60471
1600482;0722750220;23;48;19;35;N;0;6;17;E;49;72;La Vieille Cour;;;;72610;72139
1600482;0722700031;23;48;19;35;N;0;6;17;E;49;72;La Vieille Cour;;;;72610;72139
1605734;0532700081;23;48;26;50;N;0;3;41;W;25;72;Le Bourg;Distillerie Preaux;;;61420;53187
1605734;0532750129;23;48;26;50;N;0;3;41;W;25;72;Le Bourg;Distillerie Preaux;;;61420;53187
1607087;0302290321;23;44;8;8;N;4;10;54;E;27;13;Roubailles;Pylône RTE -EDF  225KV;Ligne TAVEL et GANGES-VIRADEL;;30340;30173
1636035;0600990186;26;49;30;33;N;2;53;33;E;27;75;Le Clos;;;;60170;60119
1482523;0510990076;38;49;2;52;N;3;58;14;E;21;9;;54 rue de la République;;;51200;51230
1437703;0010461303;26;46;1;19;N;5;48;31;E;12;24;LE PARC EN BAS;;;;01420;01215
1443544;0662750269;23;42;39;57;N;2;51;4;E;35;72;;MAS COMA SERRA NORD;;;66000;66136
1443544;0660990041;23;42;39;57;N;2;51;4;E;35;72;;MAS COMA SERRA NORD;;;66000;66136
1443544;0662700132;23;42;39;57;N;2;51;4;E;35;72;;MAS COMA SERRA NORD;;;66000;66136
1610382;0922700401;38;48;50;50;N;2;12;53;E;24,5;9;;92 Bd de la République;;;92210;92064
1610382;0922290457;38;48;50;50;N;2;12;53;E;24,5;9;;92 Bd de la République;;;92210;92064
1432525;0690990154;38;45;45;17;N;4;54;11;E;19,3;9;;119 Avenue Paul Kruger;;;69100;69266
1445385;0912750925;38;48;42;18;N;2;30;10;E;20;9;;34 RUE DES 3 CHENES;;;91800;91114
1445385;0910990079;38;48;42;18;N;2;30;10;E;20;9;;34 RUE DES 3 CHENES;;;91800;91114
1445385;0912700091;38;48;42;18;N;2;30;10;E;20;9;;34 RUE DES 3 CHENES;;;91800;91114
1450644;0402750307;23;43;39;53;N;1;16;40;W;40;72;;av de terreblanque;Zone Artisanale et Industrielle de CASABLANCA;;40230;40284
1450644;0402700008;23;43;39;53;N;1;16;40;W;40;72;;av de terreblanque;Zone Artisanale et Industrielle de CASABLANCA;;40230;40284
1450644;0400990050;23;43;39;53;N;1;16;40;W;40;72;;av de terreblanque;Zone Artisanale et Industrielle de CASABLANCA;;40230;40284
1636648;0300990179;17;43;49;36;N;4;13;4;E;17;34;;5 Place de la Mairie;;;30870;30082
1636648;0302700424;17;43;49;36;N;4;13;4;E;17;34;;5 Place de la Mairie;;;30870;30082
1636648;0302750107;17;43;49;36;N;4;13;4;E;17;34;;5 Place de la Mairie;;;30870;30082
1689272;0722290016;23;48;13;44;N;0;7;54;E;35;74;;28 R ST PIERRE;;;72170;72029
1689272;0720990184;23;48;13;44;N;0;7;54;E;35;74;;28 R ST PIERRE;;;72170;72029
1689272;0720220110;23;48;13;44;N;0;7;54;E;35;74;;28 R ST PIERRE;;;72170;72029
1696254;0862750264;23;46;44;20;N;0;38;17;E;32;74;La Sarrasine;route departementale  N°15 de Moncontour à la roch;;;86210;86164
1696254;0860990297;23;46;44;20;N;0;38;17;E;32;74;La Sarrasine;route departementale  N°15 de Moncontour à la roch;;;86210;86164
1696254;0860220108;23;46;44;20;N;0;38;17;E;32;74;La Sarrasine;route departementale  N°15 de Moncontour à la roch;;;86210;86164
1696254;0862700178;23;46;44;20;N;0;38;17;E;32;74;La Sarrasine;route departementale  N°15 de Moncontour à la roch;;;86210;86164
1696254;0862290132;23;46;44;20;N;0;38;17;E;32;74;La Sarrasine;route departementale  N°15 de Moncontour à la roch;;;86210;86164
1557865;0910031024;17;48;36;40;N;2;28;43;E;15;15;;26 RUE FERAY;CENTRE DE SEMI LIBERTE;;91100;91174
1472141;0630990077;23;45;49;54;N;3;3;42;E;36,5;65;;LE PALLE DE REILHAT;;;63112;63042
1472141;0632750243;23;45;49;54;N;3;3;42;E;36,5;65;;LE PALLE DE REILHAT;;;63112;63042
1486660;0812700165;23;43;55;56;N;2;30;5;E;40,3;6;Astes;;;;81250;81077
1486660;0812750134;23;43;55;56;N;2;30;5;E;40,3;6;Astes;;;;81250;81077
1486660;0810990178;23;43;55;56;N;2;30;5;E;40,3;6;Astes;;;;81250;81077
1486660;0812290178;23;43;55;56;N;2;30;5;E;40,3;6;Astes;;;;81250;81077
1667747;0382750441;23;45;23;9;N;5;40;40;E;18,5;65;LES JOLYS;;;;38134;38405
1667747;0380990248;23;45;23;9;N;5;40;40;E;18,5;65;LES JOLYS;;;;38134;38405
1667747;0382700460;23;45;23;9;N;5;40;40;E;18,5;65;LES JOLYS;;;;38134;38405
1670653;0630180073;23;45;57;53;N;3;37;21;E;30;6;le Roc Blanc;D 328;;;63290;63184
1693135;0012290328;10;46;10;15;N;5;44;14;E;10;27;Pré sur la Roche;Autouroute A40;sens Genève - Mâcon;PK 107.2;01130;01357
1636233;0912290380;17;48;32;29;N;2;10;35;E;10,2;47;;7 r de Rochefontaine;;;91910;91578
1580826;0762290428;38;49;21;16;N;1;0;31;E;24;28;;Rue du Carabachet;Place de la Liberté;Immeuble le Couesnon;76530;76319
1691128;0850990106;23;46;40;49;N;1;31;7;W;38,3;75;;8 rue Louis LUMIERE;;;85190;85300
1642765;0760610004;23;49;35;46;N;0;51;58;E;15;30;Le Bosc Herisson;A150;;;76570;76433
1642765;0760031725;23;49;35;46;N;0;51;58;E;15;30;Le Bosc Herisson;A150;;;76570;76433
1644796;0312290612;26;43;38;0;N;1;25;24;E;31;74;;rue Federico Garcia Lorca;domaine public - Voirie;;31000;31555
1697357;0040230075;17;43;47;17;N;5;46;24;E;10;13;;CHEMIN DU THOR;;;04220;04197
1510538;0750467364;10;48;51;39;N;2;19;29;E;5,4;24;;rue de la légion;;;75007;75107
1510538;0752703517;10;48;51;39;N;2;19;29;E;5,4;24;;rue de la légion;;;75007;75107
1423208;0690460337;23;45;45;36;N;5;4;56;E;35;24;Vandessine;;;;69330;69285
1535380;0130461306;12;43;19;54;N;5;21;2;E;12;24;;Avenue des Aygalades;;;13014;13214
1688838;0742290111;23;46;18;29;N;6;40;43;E;30,8;32;Centfontaine;Pylône TDF;;;74360;74041
1688838;0740990204;23;46;18;29;N;6;40;43;E;30,8;32;Centfontaine;Pylône TDF;;;74360;74041
1535517;0922750793;17;48;53;33;N;2;14;46;E;148,5;29;;2 AV GAMBETTA;;;92400;92026
1587557;0370990095;23;47;20;33;N;0;38;47;E;27;72;;4 ET 6 ALLÉE DES ARTISANS;;;37300;37122
1587557;0372700091;23;47;20;33;N;0;38;47;E;27;72;;4 ET 6 ALLÉE DES ARTISANS;;;37300;37122
1692842;0082700047;23;49;53;21;N;4;26;2;E;42;72;les Hauts Taillis;RD 32;LES HAUTS TAILLIS;;08260;08282
1692842;0082750181;23;49;53;21;N;4;26;2;E;42;72;les Hauts Taillis;RD 32;LES HAUTS TAILLIS;;08260;08282
1427148;0360460305;23;46;51;49;N;1;49;31;E;20;24;;LE CHAMP DE LA MARDELLE AU POMMIER;;;36130;36064
1662012;0782290525;38;48;55;53;N;2;2;21;E;20;9;;2 avenue Maurice Berteaux;;;78300;78498
1465990;0352670513;23;48;12;53;N;1;31;4;W;31;74;La Croisette;Baillée du Chêne Sec;;;35340;35152
1465990;0350220081;23;48;12;53;N;1;31;4;W;31;74;La Croisette;Baillée du Chêne Sec;;;35340;35152
1465990;0350990231;23;48;12;53;N;1;31;4;W;31;74;La Croisette;Baillée du Chêne Sec;;;35340;35152
1465990;0352290368;23;48;12;53;N;1;31;4;W;31;74;La Croisette;Baillée du Chêne Sec;;;35340;35152
1466453;0102700155;38;48;17;7;N;4;3;35;E;36;29;;16 COUR FRANCOIS RABELAIS;;;10120;10333
1466453;0100990031;38;48;17;7;N;4;3;35;E;36;29;;16 COUR FRANCOIS RABELAIS;;;10120;10333
1466453;0102750067;38;48;17;7;N;4;3;35;E;36;29;;16 COUR FRANCOIS RABELAIS;;;10120;10333
1475847;0340990090;38;43;36;4;N;3;54;50;E;21;14;;194 rue Nina Simone;;;34000;34172
1475847;0342290501;38;43;36;4;N;3;54;50;E;21;14;;194 rue Nina Simone;;;34000;34172
1475847;0342750740;38;43;36;4;N;3;54;50;E;21;14;;194 rue Nina Simone;;;34000;34172
1475847;0342700698;38;43;36;4;N;3;54;50;E;21;14;;194 rue Nina Simone;;;34000;34172
1549896;0130033149;17;43;22;9;N;5;9;42;E;15;29;;VALLON DE VALTREDE;;;13161;13026
1671847;0662750113;23;42;32;7;N;2;0;56;E;17;4;ROC DE LA CALMA;TELESIEGE DU ROC;;;66120;66124
1671847;0662700277;23;42;32;7;N;2;0;56;E;17;4;ROC DE LA CALMA;TELESIEGE DU ROC;;;66120;66124
1671847;0660990332;23;42;32;7;N;2;0;56;E;17;4;ROC DE LA CALMA;TELESIEGE DU ROC;;;66120;66124
1623361;0930990154;38;48;52;40;N;2;28;31;E;20,5;29;;1 rue de Lisbonne;;;93110;93064
1532369;0132290318;38;43;24;21;N;4;58;54;E;49,6;28;;4 RUE DE LA REPUBLIQUE;;;13110;13077
1532369;0130990269;38;43;24;21;N;4;58;54;E;49,6;28;;4 RUE DE LA REPUBLIQUE;;;13110;13077
1598955;0162700039;23;45;41;59;N;0;9;26;E;33;72;Puyrenaud;;;;16430;16078
1598955;0162750219;23;45;41;59;N;0;9;26;E;33;72;Puyrenaud;;;;16430;16078
1593103;0352700176;38;48;5;45;N;1;40;57;W;33,5;28;;2 SQ DU CDT CHRISTIAN DUTERTRE;;;35000;35238
1593103;0352750685;38;48;5;45;N;1;40;57;W;33,5;28;;2 SQ DU CDT CHRISTIAN DUTERTRE;;;35000;35238
1593103;0350990051;38;48;5;45;N;1;40;57;W;33,5;28;;2 SQ DU CDT CHRISTIAN DUTERTRE;;;35000;35238
1425701;0300460002;23;43;43;54;N;4;17;25;E;25;24;Les Quarquettes;;;;30640;30033
1456357;0382700141;23;45;23;35;N;4;48;29;E;36;72;;135 route de Vienne;D 131C;;38150;38344
1456357;0380990115;23;45;23;35;N;4;48;29;E;36;72;;135 route de Vienne;D 131C;;38150;38344
1456795;0371983702;38;47;23;24;N;0;40;49;E;20;14;;49 bd  Béranger;Hôpital Clocheville;;37000;37261
1469052;0510990178;23;48;55;38;N;4;39;39;E;12,5;34;Sur Les Beaux;D 54;;;51240;51371
1469052;0512750244;23;48;55;38;N;4;39;39;E;12,5;34;Sur Les Beaux;D 54;;;51240;51371
1469052;0512290310;23;48;55;38;N;4;39;39;E;12,5;34;Sur Les Beaux;D 54;;;51240;51371
1469052;0512700252;23;48;55;38;N;4;39;39;E;12,5;34;Sur Les Beaux;D 54;;;51240;51371
1657663;0752701969;9;48;53;3;N;2;21;3;E;0;45;METRO BARBES-ROCHECHOUA;Métro Barbes-Rochechouart;Blv de Rochechouart;;75018;75118
1642925;0212700405;4;47;21;36;N;5;9;1;E;27;34;LA VIGNE;cd 960;;;21490;21469
1642925;0212750007;4;47;21;36;N;5;9;1;E;27;34;LA VIGNE;cd 960;;;21490;21469
1636748;0352290298;17;48;6;19;N;1;41;35;W;25;16;;58 r de redon;;;35000;35238
1636748;0350990120;17;48;6;19;N;1;41;35;W;25;16;;58 r de redon;;;35000;35238
1624530;0250990274;23;47;25;24;N;6;18;51;E;19,5;34;AUX DRAGUES;CH d'exploitation dit des Tailleuses;;;25680;25498
1624530;0252750224;23;47;25;24;N;6;18;51;E;19,5;34;AUX DRAGUES;CH d'exploitation dit des Tailleuses;;;25680;25498
1624530;0252290271;23;47;25;24;N;6;18;51;E;19,5;34;AUX DRAGUES;CH d'exploitation dit des Tailleuses;;;25680;25498
1624530;0252700496;23;47;25;24;N;6;18;51;E;19,5;34;AUX DRAGUES;CH d'exploitation dit des Tailleuses;;;25680;25498
1486715;0730230144;17;45;15;3;N;6;54;32;E;4;13;La Vachère;D1006;;;73480;73290
1634086;0710990157;26;46;17;23;N;4;46;49;E;26,2;75;;207 chemin des jonchères;;;71850;71105
1503187;0280468301;17;48;26;57;N;1;28;52;E;11,3;24;Gare de Chartres;Pl Pierre Semard;19 rue du Faubourg St-Jean;;28000;28085
1527611;0810230023;17;43;54;22;N;1;57;44;E;30;13;Barrage de Rivières;Usine GEH ;D200;;81600;81225
1529490;0772290164;23;48;53;2;N;2;50;27;E;25;6;;r grande couture;;;77860;77413
1525211;0752703568;10;48;50;45;N;2;21;46;E;5,6;24;;Quai Saint Bernard;;;75005;75105
1525211;0750467384;10;48;50;45;N;2;21;46;E;5,6;24;;Quai Saint Bernard;;;75005;75105
1592322;0130990302;23;43;34;1;N;5;18;18;E;20,2;72;;Chemin du Boullidou à Camaisse;Voie ferrée;;13510;13032
1592322;0132701014;23;43;34;1;N;5;18;18;E;20,2;72;;Chemin du Boullidou à Camaisse;Voie ferrée;;13510;13032
1665780;0522290085;38;48;38;18;N;4;55;55;E;34;9;;1 r Michelet;Résidence Les Carovettes;;52100;52448
1583592;0670990131;38;48;34;6;N;7;45;48;E;30,8;28;;rue de Bale;;;67000;67482
1625086;0462750060;23;44;31;32;N;1;39;28;E;12;68;Courbous;;;;46330;46040
1625086;0462700130;23;44;31;32;N;1;39;28;E;12;68;Courbous;;;;46330;46040
1589698;0162700186;26;45;44;5;N;0;14;27;E;29,4;68;LE RENCLOS;;;;16590;16061
1589698;0162750053;26;45;44;5;N;0;14;27;E;29,4;68;LE RENCLOS;;;;16590;16061
1589698;0162290255;26;45;44;5;N;0;14;27;E;29,4;68;LE RENCLOS;;;;16590;16061
1669288;0602700033;4;49;39;15;N;1;55;31;E;40,5;34;Hameau de Petit Halloy;11 B  DE BRIOT      CD 119;;;60210;60295
1669288;0602750477;4;49;39;15;N;1;55;31;E;40,5;34;Hameau de Petit Halloy;11 B  DE BRIOT      CD 119;;;60210;60295
1454920;0732700436;23;45;30;39;N;5;59;46;E;28;65;;BLANCHARD;;;73800;73151
1454920;0732750187;23;45;30;39;N;5;59;46;E;28;65;;BLANCHARD;;;73800;73151
1669528;0422700440;26;46;4;36;N;4;4;8;E;28,6;65;CITE MABLY;COMPLEXE SPORTIF;;;42300;42127
1669528;0420990199;26;46;4;36;N;4;4;8;E;28,6;65;CITE MABLY;COMPLEXE SPORTIF;;;42300;42127
1669528;0422750217;26;46;4;36;N;4;4;8;E;28,6;65;CITE MABLY;COMPLEXE SPORTIF;;;42300;42127
1619443;0182750222;23;46;32;31;N;2;31;50;E;49,6;72;le petit marcais;RTE DE VESDUN (D4);;;18360;18238
1619443;0182700010;23;46;32;31;N;2;31;50;E;49,6;72;le petit marcais;RTE DE VESDUN (D4);;;18360;18238
1647208;0170030617;17;46;5;28;N;1;5;55;W;8;29;;47 ave d' Angoulins;Base de Amagnou Christian;;17340;17094
1647208;0170030625;17;46;5;28;N;1;5;55;W;8;29;;47 ave d' Angoulins;Base de Amagnou Christian;;17340;17094
1647307;0642750299;23;43;25;27;N;0;27;47;W;25;72;Gers Dessus;chem de l'Aygue Longue;;;64230;64374
1647307;0642700176;23;43;25;27;N;0;27;47;W;25;72;Gers Dessus;chem de l'Aygue Longue;;;64230;64374
1951146;0420990283;23;45;16;44;N;4;24;31;E;36;75;BEAUDIER;;;;42660;42139
1774097;0590990267;38;50;38;27;N;3;3;36;E;18;9;;42 RUE DES 3 MOLLETTES;;;59800;59350
1774097;0592750928;38;50;38;27;N;3;3;36;E;18;9;;42 RUE DES 3 MOLLETTES;;;59800;59350
1777117;0492700249;38;47;3;18;N;0;51;44;W;33,5;28;;3 rue VASCO GAMMA;;;49300;49099
1777117;0492750127;38;47;3;18;N;0;51;44;W;33,5;28;;3 rue VASCO GAMMA;;;49300;49099
1878281;0382750741;17;45;45;37;N;5;6;22;E;8,5;29;;ZAC BOIS DE ST-PIERRE;;;38280;38197
1788002;0632750386;38;45;47;10;N;3;5;21;E;17,5;26;;8 RUE CUVIER;;;63000;63113
1949277;0812290192;23;43;46;2;N;1;40;1;E;25;74;;PRAT MAZAU;Terrain Communal ;;81370;81271
1747011;0250990263;38;47;29;44;N;6;48;14;E;20,4;7;;4 Place Tharradin;Bibliothèque Universitaire;;25200;25388
1789842;0312290369;38;43;34;18;N;1;27;6;E;25;4;;25 R DU BON VOISIN;;;31000;31555
1789842;0312750495;38;43;34;18;N;1;27;6;E;25;4;;25 R DU BON VOISIN;;;31000;31555
1793527;0032290172;23;46;39;51;N;3;15;50;E;25,7;74;Les Montrues;chem de la bergerie aux montrues;;;03460;03316
1793527;0030990237;23;46;39;51;N;3;15;50;E;25,7;74;Les Montrues;chem de la bergerie aux montrues;;;03460;03316
1911138;0050180073;17;44;32;38;N;6;16;41;E;7;11;;ROUTE DES MOULETTES;;;05230;05040
1793576;0252290140;26;46;55;19;N;6;20;51;E;25,3;74;;Av. des Champs d'Anis;R des Puits;STADE GEORGES GRIFFON;25300;25204
1793576;0250990275;26;46;55;19;N;6;20;51;E;25,3;74;;Av. des Champs d'Anis;R des Puits;STADE GEORGES GRIFFON;25300;25204
1747130;0802290251;23;50;3;53;N;1;28;36;E;25;21;Ets SGD;Rue de Eolis;;;80880;80714
1914966;0652180022;17;42;49;37;N;0;1;42;E;28;13;;ANCRAGE TELEPHERIQUE;Serre de barrada;;65120;65295
1914966;0650230042;17;42;49;37;N;0;1;42;E;28;13;;ANCRAGE TELEPHERIQUE;Serre de barrada;;65120;65295
1914966;0650220093;17;42;49;37;N;0;1;42;E;28;13;;ANCRAGE TELEPHERIQUE;Serre de barrada;;65120;65295
1914966;0650180029;17;42;49;37;N;0;1;42;E;28;13;;ANCRAGE TELEPHERIQUE;Serre de barrada;;65120;65295
1914966;0652700204;17;42;49;37;N;0;1;42;E;28;13;;ANCRAGE TELEPHERIQUE;Serre de barrada;;65120;65295
1873740;0402180005;17;43;53;18;N;0;17;59;W;6;11;;101 CHEMIN DES CAPOTS;;;40190;40331
1729486;0572700424;4;49;5;22;N;6;32;1;E;37,5;17;HOERELSTUECK;;;;57690;57714
1729486;0572750059;4;49;5;22;N;6;32;1;E;37,5;17;HOERELSTUECK;;;;57690;57714
1757694;0240990377;23;44;48;38;N;1;16;34;E;33,3;72;GRAUDEMAGNE;;;;24250;24207
1757694;0242700070;23;44;48;38;N;1;16;34;E;33,3;72;GRAUDEMAGNE;;;;24250;24207
1757694;0242750338;23;44;48;38;N;1;16;34;E;33,3;72;GRAUDEMAGNE;;;;24250;24207
1866260;0782290485;38;48;46;24;N;2;4;58;E;21,4;28;;47 R de Dampierre;Foyer SONACOTRA;;78280;78297
1932883;0292750431;23;48;25;53;N;4;14;5;W;12;27;Keravel;;;;29800;29156
1932883;0292700202;23;48;25;53;N;4;14;5;W;12;27;Keravel;;;;29800;29156
1754111;0042700163;23;44;1;48;N;6;21;51;E;44;32;Le Clouet;Pylone TDF de Tartonne;;;04330;04059
1754111;0040990243;23;44;1;48;N;6;21;51;E;44;32;Le Clouet;Pylone TDF de Tartonne;;;04330;04059
1754111;0042290143;23;44;1;48;N;6;21;51;E;44;32;Le Clouet;Pylone TDF de Tartonne;;;04330;04059
1754111;0042750102;23;44;1;48;N;6;21;51;E;44;32;Le Clouet;Pylone TDF de Tartonne;;;04330;04059
1986982;0530990308;23;47;59;2;N;0;26;17;W;37;7;station épuration;LE CHAMP DU HAUT;;;53340;53067
1986982;0532700162;23;47;59;2;N;0;26;17;W;37;7;station épuration;LE CHAMP DU HAUT;;;53340;53067
1986982;0532290150;23;47;59;2;N;0;26;17;W;37;7;station épuration;LE CHAMP DU HAUT;;;53340;53067
1986982;0532750186;23;47;59;2;N;0;26;17;W;37;7;station épuration;LE CHAMP DU HAUT;;;53340;53067
1960064;0422750367;23;45;31;33;N;4;35;50;E;21,6;65;;CHEM DU CRET DE GRAVENAND;;;42800;42186
1898333;0562290317;23;47;43;24;N;3;23;20;W;30;74;;2 Impasse de Kerhoas;Gérant 6S COSMETIQUES;;56260;56107
1795663;0712700060;23;46;45;41;N;4;49;38;E;32;72;;r alphonse bonnot;Aire de sports et de loisirs de l'Etang;;71100;71475
1795663;0712750366;23;46;45;41;N;4;49;38;E;32;72;;r alphonse bonnot;Aire de sports et de loisirs de l'Etang;;71100;71475
